sub,sov,cond,trial_amount
19,N2EliwJSs,T5302_4,16
20,N2EliwJSs,T5302_4,9
21,N2EliwJSs,T5302_4,16
23,N2EliwJSs,T5302_4,8
24,N2EliwJSs,T5302_4,11
25,N2EliwJSs,T5302_4,21
26,N2EliwJSs,T5302_4,0
27,N2EliwJSs,T5302_4,2
28,N2EliwJSs,T5302_4,19
29,N2EliwJSs,T5302_4,7
30,N2EliwJSs,T5302_4,18
31,N2EliwJSs,T5302_4,10
32,N2EliwJSs,T5302_4,9
33,N2EliwJSs,T5302_4,15
34,N2EliwJSs,T5302_4,0
35,N2EliwJSs,T5302_4,3
36,N2EliwJSs,T5302_4,6
37,N2EliwJSs,T5302_4,5
38,N2EliwJSs,T5302_4,11
02,N2Eliwo,T650_1,32
03,N2Eliwo,T650_1,48
04,N2Eliwo,T650_1,46
08,N2Eliwo,T650_1,54
09,N2Eliwo,T650_1,67
10,N2Eliwo,T650_1,63
11,N2Eliwo,T650_1,50
13,N2Eliwo,T650_1,71
14,N2Eliwo,T650_1,16
15,N2Eliwo,T650_1,74
16,N2Eliwo,T650_1,81
17,N2Eliwo,T650_1,35
19,N2Eliwo,T650_1,70
20,N2Eliwo,T650_1,66
21,N2Eliwo,T650_1,67
23,N2Eliwo,T650_1,42
24,N2Eliwo,T650_1,78
25,N2Eliwo,T650_1,62
26,N2Eliwo,T650_1,26
27,N2Eliwo,T650_1,23
28,N2Eliwo,T650_1,64
29,N2Eliwo,T650_1,61
30,N2Eliwo,T650_1,92
31,N2Eliwo,T650_1,71
32,N2Eliwo,T650_1,46
33,N2Eliwo,T650_1,99
34,N2Eliwo,T650_1,55
35,N2Eliwo,T650_1,63
36,N2Eliwo,T650_1,46
37,N2Eliwo,T650_1,51
38,N2Eliwo,T650_1,70
02,N2Eliwo,T845_1,32
03,N2Eliwo,T845_1,54
04,N2Eliwo,T845_1,40
08,N2Eliwo,T845_1,59
09,N2Eliwo,T845_1,66
10,N2Eliwo,T845_1,62
11,N2Eliwo,T845_1,33
13,N2Eliwo,T845_1,68
14,N2Eliwo,T845_1,21
15,N2Eliwo,T845_1,70
16,N2Eliwo,T845_1,74
17,N2Eliwo,T845_1,31
19,N2Eliwo,T845_1,74
20,N2Eliwo,T845_1,62
21,N2Eliwo,T845_1,74
23,N2Eliwo,T845_1,50
24,N2Eliwo,T845_1,82
25,N2Eliwo,T845_1,70
26,N2Eliwo,T845_1,25
27,N2Eliwo,T845_1,26
28,N2Eliwo,T845_1,68
29,N2Eliwo,T845_1,62
30,N2Eliwo,T845_1,96
31,N2Eliwo,T845_1,70
32,N2Eliwo,T845_1,50
33,N2Eliwo,T845_1,83
34,N2Eliwo,T845_1,49
35,N2Eliwo,T845_1,50
36,N2Eliwo,T845_1,41
37,N2Eliwo,T845_1,36
38,N2Eliwo,T845_1,61
02,N2Eliwo,T1098_1,35
03,N2Eliwo,T1098_1,55
04,N2Eliwo,T1098_1,44
08,N2Eliwo,T1098_1,47
09,N2Eliwo,T1098_1,65
10,N2Eliwo,T1098_1,55
11,N2Eliwo,T1098_1,34
13,N2Eliwo,T1098_1,53
14,N2Eliwo,T1098_1,18
15,N2Eliwo,T1098_1,66
16,N2Eliwo,T1098_1,73
17,N2Eliwo,T1098_1,35
19,N2Eliwo,T1098_1,63
20,N2Eliwo,T1098_1,56
21,N2Eliwo,T1098_1,74
23,N2Eliwo,T1098_1,44
24,N2Eliwo,T1098_1,72
25,N2Eliwo,T1098_1,63
26,N2Eliwo,T1098_1,29
27,N2Eliwo,T1098_1,24
28,N2Eliwo,T1098_1,61
29,N2Eliwo,T1098_1,53
30,N2Eliwo,T1098_1,106
31,N2Eliwo,T1098_1,76
32,N2Eliwo,T1098_1,52
33,N2Eliwo,T1098_1,80
34,N2Eliwo,T1098_1,51
35,N2Eliwo,T1098_1,54
36,N2Eliwo,T1098_1,43
37,N2Eliwo,T1098_1,39
38,N2Eliwo,T1098_1,50
02,N2Eliwo,T1428_1,32
03,N2Eliwo,T1428_1,52
04,N2Eliwo,T1428_1,38
08,N2Eliwo,T1428_1,43
09,N2Eliwo,T1428_1,67
10,N2Eliwo,T1428_1,50
11,N2Eliwo,T1428_1,27
13,N2Eliwo,T1428_1,52
14,N2Eliwo,T1428_1,19
15,N2Eliwo,T1428_1,65
16,N2Eliwo,T1428_1,69
17,N2Eliwo,T1428_1,29
19,N2Eliwo,T1428_1,62
20,N2Eliwo,T1428_1,67
21,N2Eliwo,T1428_1,64
23,N2Eliwo,T1428_1,49
24,N2Eliwo,T1428_1,85
25,N2Eliwo,T1428_1,60
26,N2Eliwo,T1428_1,24
27,N2Eliwo,T1428_1,28
28,N2Eliwo,T1428_1,50
29,N2Eliwo,T1428_1,52
30,N2Eliwo,T1428_1,101
31,N2Eliwo,T1428_1,67
32,N2Eliwo,T1428_1,39
33,N2Eliwo,T1428_1,66
34,N2Eliwo,T1428_1,40
35,N2Eliwo,T1428_1,53
36,N2Eliwo,T1428_1,38
37,N2Eliwo,T1428_1,39
38,N2Eliwo,T1428_1,63
02,N2Eliwo,T1856_1,33
03,N2Eliwo,T1856_1,46
04,N2Eliwo,T1856_1,37
08,N2Eliwo,T1856_1,57
09,N2Eliwo,T1856_1,68
10,N2Eliwo,T1856_1,54
11,N2Eliwo,T1856_1,36
13,N2Eliwo,T1856_1,38
14,N2Eliwo,T1856_1,16
15,N2Eliwo,T1856_1,61
16,N2Eliwo,T1856_1,77
17,N2Eliwo,T1856_1,36
19,N2Eliwo,T1856_1,64
20,N2Eliwo,T1856_1,59
21,N2Eliwo,T1856_1,50
23,N2Eliwo,T1856_1,41
24,N2Eliwo,T1856_1,87
25,N2Eliwo,T1856_1,62
26,N2Eliwo,T1856_1,25
27,N2Eliwo,T1856_1,23
28,N2Eliwo,T1856_1,55
29,N2Eliwo,T1856_1,50
30,N2Eliwo,T1856_1,98
31,N2Eliwo,T1856_1,73
32,N2Eliwo,T1856_1,37
33,N2Eliwo,T1856_1,76
34,N2Eliwo,T1856_1,49
35,N2Eliwo,T1856_1,51
36,N2Eliwo,T1856_1,34
37,N2Eliwo,T1856_1,33
38,N2Eliwo,T1856_1,62
02,N2Eliwo,T2413_1,27
03,N2Eliwo,T2413_1,43
04,N2Eliwo,T2413_1,38
08,N2Eliwo,T2413_1,54
09,N2Eliwo,T2413_1,60
10,N2Eliwo,T2413_1,46
11,N2Eliwo,T2413_1,28
13,N2Eliwo,T2413_1,53
14,N2Eliwo,T2413_1,18
15,N2Eliwo,T2413_1,53
16,N2Eliwo,T2413_1,69
17,N2Eliwo,T2413_1,33
19,N2Eliwo,T2413_1,62
20,N2Eliwo,T2413_1,58
21,N2Eliwo,T2413_1,73
23,N2Eliwo,T2413_1,49
24,N2Eliwo,T2413_1,81
25,N2Eliwo,T2413_1,59
26,N2Eliwo,T2413_1,16
27,N2Eliwo,T2413_1,29
28,N2Eliwo,T2413_1,52
29,N2Eliwo,T2413_1,44
30,N2Eliwo,T2413_1,92
31,N2Eliwo,T2413_1,74
32,N2Eliwo,T2413_1,48
33,N2Eliwo,T2413_1,77
34,N2Eliwo,T2413_1,43
35,N2Eliwo,T2413_1,51
36,N2Eliwo,T2413_1,45
37,N2Eliwo,T2413_1,37
38,N2Eliwo,T2413_1,42
02,N2Eliwo,T3137_1,36
03,N2Eliwo,T3137_1,51
04,N2Eliwo,T3137_1,29
08,N2Eliwo,T3137_1,59
09,N2Eliwo,T3137_1,68
10,N2Eliwo,T3137_1,44
11,N2Eliwo,T3137_1,22
13,N2Eliwo,T3137_1,40
14,N2Eliwo,T3137_1,15
15,N2Eliwo,T3137_1,62
16,N2Eliwo,T3137_1,73
17,N2Eliwo,T3137_1,30
19,N2Eliwo,T3137_1,60
20,N2Eliwo,T3137_1,56
21,N2Eliwo,T3137_1,55
23,N2Eliwo,T3137_1,33
24,N2Eliwo,T3137_1,74
25,N2Eliwo,T3137_1,62
26,N2Eliwo,T3137_1,23
27,N2Eliwo,T3137_1,18
28,N2Eliwo,T3137_1,43
29,N2Eliwo,T3137_1,38
30,N2Eliwo,T3137_1,76
31,N2Eliwo,T3137_1,62
32,N2Eliwo,T3137_1,49
33,N2Eliwo,T3137_1,68
34,N2Eliwo,T3137_1,39
35,N2Eliwo,T3137_1,52
36,N2Eliwo,T3137_1,26
37,N2Eliwo,T3137_1,30
38,N2Eliwo,T3137_1,40
02,N2Eliwo,T4079_1,36
03,N2Eliwo,T4079_1,43
04,N2Eliwo,T4079_1,41
08,N2Eliwo,T4079_1,56
09,N2Eliwo,T4079_1,60
10,N2Eliwo,T4079_1,62
11,N2Eliwo,T4079_1,34
13,N2Eliwo,T4079_1,48
14,N2Eliwo,T4079_1,21
15,N2Eliwo,T4079_1,61
16,N2Eliwo,T4079_1,66
17,N2Eliwo,T4079_1,36
19,N2Eliwo,T4079_1,74
20,N2Eliwo,T4079_1,54
21,N2Eliwo,T4079_1,58
23,N2Eliwo,T4079_1,39
24,N2Eliwo,T4079_1,73
25,N2Eliwo,T4079_1,58
26,N2Eliwo,T4079_1,18
27,N2Eliwo,T4079_1,24
28,N2Eliwo,T4079_1,72
29,N2Eliwo,T4079_1,48
30,N2Eliwo,T4079_1,87
31,N2Eliwo,T4079_1,60
32,N2Eliwo,T4079_1,49
33,N2Eliwo,T4079_1,81
34,N2Eliwo,T4079_1,54
35,N2Eliwo,T4079_1,47
36,N2Eliwo,T4079_1,27
37,N2Eliwo,T4079_1,39
38,N2Eliwo,T4079_1,40
02,N2Eliwo,T5302_1,30
03,N2Eliwo,T5302_1,50
04,N2Eliwo,T5302_1,50
08,N2Eliwo,T5302_1,57
09,N2Eliwo,T5302_1,66
10,N2Eliwo,T5302_1,46
11,N2Eliwo,T5302_1,33
13,N2Eliwo,T5302_1,57
14,N2Eliwo,T5302_1,15
15,N2Eliwo,T5302_1,55
16,N2Eliwo,T5302_1,75
17,N2Eliwo,T5302_1,27
19,N2Eliwo,T5302_1,71
20,N2Eliwo,T5302_1,52
21,N2Eliwo,T5302_1,55
23,N2Eliwo,T5302_1,45
24,N2Eliwo,T5302_1,69
25,N2Eliwo,T5302_1,63
26,N2Eliwo,T5302_1,30
27,N2Eliwo,T5302_1,28
28,N2Eliwo,T5302_1,62
29,N2Eliwo,T5302_1,58
30,N2Eliwo,T5302_1,91
31,N2Eliwo,T5302_1,72
32,N2Eliwo,T5302_1,52
33,N2Eliwo,T5302_1,93
34,N2Eliwo,T5302_1,53
35,N2Eliwo,T5302_1,52
36,N2Eliwo,T5302_1,37
37,N2Eliwo,T5302_1,30
38,N2Eliwo,T5302_1,59
02,N2Eliwo,T650_2,32
03,N2Eliwo,T650_2,54
04,N2Eliwo,T650_2,44
08,N2Eliwo,T650_2,56
09,N2Eliwo,T650_2,63
10,N2Eliwo,T650_2,68
11,N2Eliwo,T650_2,47
13,N2Eliwo,T650_2,64
14,N2Eliwo,T650_2,19
15,N2Eliwo,T650_2,70
16,N2Eliwo,T650_2,85
17,N2Eliwo,T650_2,29
19,N2Eliwo,T650_2,61
20,N2Eliwo,T650_2,55
21,N2Eliwo,T650_2,75
23,N2Eliwo,T650_2,50
24,N2Eliwo,T650_2,80
25,N2Eliwo,T650_2,58
26,N2Eliwo,T650_2,25
27,N2Eliwo,T650_2,19
28,N2Eliwo,T650_2,74
29,N2Eliwo,T650_2,64
30,N2Eliwo,T650_2,87
31,N2Eliwo,T650_2,65
32,N2Eliwo,T650_2,52
33,N2Eliwo,T650_2,99
34,N2Eliwo,T650_2,59
35,N2Eliwo,T650_2,55
36,N2Eliwo,T650_2,49
37,N2Eliwo,T650_2,42
38,N2Eliwo,T650_2,60
02,N2Eliwo,T845_2,34
03,N2Eliwo,T845_2,60
04,N2Eliwo,T845_2,46
08,N2Eliwo,T845_2,58
09,N2Eliwo,T845_2,66
10,N2Eliwo,T845_2,65
11,N2Eliwo,T845_2,38
13,N2Eliwo,T845_2,61
14,N2Eliwo,T845_2,22
15,N2Eliwo,T845_2,67
16,N2Eliwo,T845_2,83
17,N2Eliwo,T845_2,26
19,N2Eliwo,T845_2,67
20,N2Eliwo,T845_2,66
21,N2Eliwo,T845_2,68
23,N2Eliwo,T845_2,48
24,N2Eliwo,T845_2,81
25,N2Eliwo,T845_2,67
26,N2Eliwo,T845_2,26
27,N2Eliwo,T845_2,26
28,N2Eliwo,T845_2,74
29,N2Eliwo,T845_2,64
30,N2Eliwo,T845_2,90
31,N2Eliwo,T845_2,65
32,N2Eliwo,T845_2,52
33,N2Eliwo,T845_2,84
34,N2Eliwo,T845_2,48
35,N2Eliwo,T845_2,58
36,N2Eliwo,T845_2,40
37,N2Eliwo,T845_2,46
38,N2Eliwo,T845_2,61
02,N2Eliwo,T1098_2,39
03,N2Eliwo,T1098_2,51
04,N2Eliwo,T1098_2,36
08,N2Eliwo,T1098_2,56
09,N2Eliwo,T1098_2,69
10,N2Eliwo,T1098_2,58
11,N2Eliwo,T1098_2,37
13,N2Eliwo,T1098_2,68
14,N2Eliwo,T1098_2,15
15,N2Eliwo,T1098_2,65
16,N2Eliwo,T1098_2,74
17,N2Eliwo,T1098_2,38
19,N2Eliwo,T1098_2,73
20,N2Eliwo,T1098_2,63
21,N2Eliwo,T1098_2,71
23,N2Eliwo,T1098_2,45
24,N2Eliwo,T1098_2,77
25,N2Eliwo,T1098_2,62
26,N2Eliwo,T1098_2,32
27,N2Eliwo,T1098_2,23
28,N2Eliwo,T1098_2,73
29,N2Eliwo,T1098_2,65
30,N2Eliwo,T1098_2,97
31,N2Eliwo,T1098_2,72
32,N2Eliwo,T1098_2,54
33,N2Eliwo,T1098_2,85
34,N2Eliwo,T1098_2,55
35,N2Eliwo,T1098_2,60
36,N2Eliwo,T1098_2,41
37,N2Eliwo,T1098_2,43
38,N2Eliwo,T1098_2,56
02,N2Eliwo,T1428_2,36
03,N2Eliwo,T1428_2,61
04,N2Eliwo,T1428_2,45
08,N2Eliwo,T1428_2,53
09,N2Eliwo,T1428_2,71
10,N2Eliwo,T1428_2,62
11,N2Eliwo,T1428_2,42
13,N2Eliwo,T1428_2,60
14,N2Eliwo,T1428_2,21
15,N2Eliwo,T1428_2,68
16,N2Eliwo,T1428_2,74
17,N2Eliwo,T1428_2,24
19,N2Eliwo,T1428_2,61
20,N2Eliwo,T1428_2,61
21,N2Eliwo,T1428_2,71
23,N2Eliwo,T1428_2,52
24,N2Eliwo,T1428_2,81
25,N2Eliwo,T1428_2,62
26,N2Eliwo,T1428_2,27
27,N2Eliwo,T1428_2,28
28,N2Eliwo,T1428_2,68
29,N2Eliwo,T1428_2,58
30,N2Eliwo,T1428_2,92
31,N2Eliwo,T1428_2,68
32,N2Eliwo,T1428_2,50
33,N2Eliwo,T1428_2,87
34,N2Eliwo,T1428_2,40
35,N2Eliwo,T1428_2,64
36,N2Eliwo,T1428_2,40
37,N2Eliwo,T1428_2,42
38,N2Eliwo,T1428_2,64
02,N2Eliwo,T1856_2,36
03,N2Eliwo,T1856_2,54
04,N2Eliwo,T1856_2,41
08,N2Eliwo,T1856_2,60
09,N2Eliwo,T1856_2,68
10,N2Eliwo,T1856_2,68
11,N2Eliwo,T1856_2,39
13,N2Eliwo,T1856_2,56
14,N2Eliwo,T1856_2,19
15,N2Eliwo,T1856_2,66
16,N2Eliwo,T1856_2,81
17,N2Eliwo,T1856_2,44
19,N2Eliwo,T1856_2,68
20,N2Eliwo,T1856_2,66
21,N2Eliwo,T1856_2,65
23,N2Eliwo,T1856_2,52
24,N2Eliwo,T1856_2,86
25,N2Eliwo,T1856_2,60
26,N2Eliwo,T1856_2,23
27,N2Eliwo,T1856_2,25
28,N2Eliwo,T1856_2,59
29,N2Eliwo,T1856_2,59
30,N2Eliwo,T1856_2,84
31,N2Eliwo,T1856_2,69
32,N2Eliwo,T1856_2,46
33,N2Eliwo,T1856_2,84
34,N2Eliwo,T1856_2,46
35,N2Eliwo,T1856_2,62
36,N2Eliwo,T1856_2,32
37,N2Eliwo,T1856_2,45
38,N2Eliwo,T1856_2,63
02,N2Eliwo,T2413_2,32
03,N2Eliwo,T2413_2,48
04,N2Eliwo,T2413_2,40
08,N2Eliwo,T2413_2,59
09,N2Eliwo,T2413_2,71
10,N2Eliwo,T2413_2,60
11,N2Eliwo,T2413_2,35
13,N2Eliwo,T2413_2,65
14,N2Eliwo,T2413_2,15
15,N2Eliwo,T2413_2,63
16,N2Eliwo,T2413_2,77
17,N2Eliwo,T2413_2,33
19,N2Eliwo,T2413_2,68
20,N2Eliwo,T2413_2,58
21,N2Eliwo,T2413_2,77
23,N2Eliwo,T2413_2,43
24,N2Eliwo,T2413_2,72
25,N2Eliwo,T2413_2,69
26,N2Eliwo,T2413_2,23
27,N2Eliwo,T2413_2,30
28,N2Eliwo,T2413_2,65
29,N2Eliwo,T2413_2,64
30,N2Eliwo,T2413_2,90
31,N2Eliwo,T2413_2,59
32,N2Eliwo,T2413_2,49
33,N2Eliwo,T2413_2,84
34,N2Eliwo,T2413_2,46
35,N2Eliwo,T2413_2,58
36,N2Eliwo,T2413_2,44
37,N2Eliwo,T2413_2,40
38,N2Eliwo,T2413_2,50
02,N2Eliwo,T3137_2,35
03,N2Eliwo,T3137_2,59
04,N2Eliwo,T3137_2,37
08,N2Eliwo,T3137_2,55
09,N2Eliwo,T3137_2,66
10,N2Eliwo,T3137_2,57
11,N2Eliwo,T3137_2,43
13,N2Eliwo,T3137_2,59
14,N2Eliwo,T3137_2,19
15,N2Eliwo,T3137_2,66
16,N2Eliwo,T3137_2,74
17,N2Eliwo,T3137_2,36
19,N2Eliwo,T3137_2,54
20,N2Eliwo,T3137_2,58
21,N2Eliwo,T3137_2,68
23,N2Eliwo,T3137_2,49
24,N2Eliwo,T3137_2,85
25,N2Eliwo,T3137_2,61
26,N2Eliwo,T3137_2,26
27,N2Eliwo,T3137_2,22
28,N2Eliwo,T3137_2,69
29,N2Eliwo,T3137_2,49
30,N2Eliwo,T3137_2,65
31,N2Eliwo,T3137_2,68
32,N2Eliwo,T3137_2,49
33,N2Eliwo,T3137_2,90
34,N2Eliwo,T3137_2,38
35,N2Eliwo,T3137_2,59
36,N2Eliwo,T3137_2,33
37,N2Eliwo,T3137_2,40
38,N2Eliwo,T3137_2,45
02,N2Eliwo,T4079_2,31
03,N2Eliwo,T4079_2,50
04,N2Eliwo,T4079_2,33
08,N2Eliwo,T4079_2,60
09,N2Eliwo,T4079_2,65
10,N2Eliwo,T4079_2,71
11,N2Eliwo,T4079_2,33
13,N2Eliwo,T4079_2,73
14,N2Eliwo,T4079_2,18
15,N2Eliwo,T4079_2,71
16,N2Eliwo,T4079_2,69
17,N2Eliwo,T4079_2,29
19,N2Eliwo,T4079_2,73
20,N2Eliwo,T4079_2,58
21,N2Eliwo,T4079_2,71
23,N2Eliwo,T4079_2,45
24,N2Eliwo,T4079_2,75
25,N2Eliwo,T4079_2,63
26,N2Eliwo,T4079_2,22
27,N2Eliwo,T4079_2,29
28,N2Eliwo,T4079_2,86
29,N2Eliwo,T4079_2,67
30,N2Eliwo,T4079_2,77
31,N2Eliwo,T4079_2,69
32,N2Eliwo,T4079_2,48
33,N2Eliwo,T4079_2,88
34,N2Eliwo,T4079_2,43
35,N2Eliwo,T4079_2,54
36,N2Eliwo,T4079_2,26
37,N2Eliwo,T4079_2,46
38,N2Eliwo,T4079_2,57
02,N2Eliwo,T5302_2,32
03,N2Eliwo,T5302_2,55
04,N2Eliwo,T5302_2,49
08,N2Eliwo,T5302_2,57
09,N2Eliwo,T5302_2,70
10,N2Eliwo,T5302_2,59
11,N2Eliwo,T5302_2,43
13,N2Eliwo,T5302_2,66
14,N2Eliwo,T5302_2,18
15,N2Eliwo,T5302_2,67
16,N2Eliwo,T5302_2,82
17,N2Eliwo,T5302_2,30
19,N2Eliwo,T5302_2,78
20,N2Eliwo,T5302_2,55
21,N2Eliwo,T5302_2,78
23,N2Eliwo,T5302_2,45
24,N2Eliwo,T5302_2,75
25,N2Eliwo,T5302_2,65
26,N2Eliwo,T5302_2,30
27,N2Eliwo,T5302_2,29
28,N2Eliwo,T5302_2,76
29,N2Eliwo,T5302_2,60
30,N2Eliwo,T5302_2,89
31,N2Eliwo,T5302_2,75
32,N2Eliwo,T5302_2,55
33,N2Eliwo,T5302_2,96
34,N2Eliwo,T5302_2,47
35,N2Eliwo,T5302_2,59
36,N2Eliwo,T5302_2,36
37,N2Eliwo,T5302_2,45
38,N2Eliwo,T5302_2,68
02,N2Eliwo,T650_3,33
03,N2Eliwo,T650_3,55
04,N2Eliwo,T650_3,46
08,N2Eliwo,T650_3,61
09,N2Eliwo,T650_3,75
10,N2Eliwo,T650_3,60
11,N2Eliwo,T650_3,47
13,N2Eliwo,T650_3,67
14,N2Eliwo,T650_3,15
15,N2Eliwo,T650_3,67
16,N2Eliwo,T650_3,89
17,N2Eliwo,T650_3,36
19,N2Eliwo,T650_3,56
20,N2Eliwo,T650_3,62
21,N2Eliwo,T650_3,71
23,N2Eliwo,T650_3,52
24,N2Eliwo,T650_3,80
25,N2Eliwo,T650_3,60
26,N2Eliwo,T650_3,25
27,N2Eliwo,T650_3,24
28,N2Eliwo,T650_3,83
29,N2Eliwo,T650_3,66
30,N2Eliwo,T650_3,91
31,N2Eliwo,T650_3,70
32,N2Eliwo,T650_3,52
33,N2Eliwo,T650_3,93
34,N2Eliwo,T650_3,55
35,N2Eliwo,T650_3,58
36,N2Eliwo,T650_3,39
37,N2Eliwo,T650_3,52
38,N2Eliwo,T650_3,58
02,N2Eliwo,T845_3,32
03,N2Eliwo,T845_3,52
04,N2Eliwo,T845_3,41
08,N2Eliwo,T845_3,63
09,N2Eliwo,T845_3,71
10,N2Eliwo,T845_3,61
11,N2Eliwo,T845_3,36
13,N2Eliwo,T845_3,70
14,N2Eliwo,T845_3,17
15,N2Eliwo,T845_3,68
16,N2Eliwo,T845_3,84
17,N2Eliwo,T845_3,36
19,N2Eliwo,T845_3,75
20,N2Eliwo,T845_3,54
21,N2Eliwo,T845_3,73
23,N2Eliwo,T845_3,51
24,N2Eliwo,T845_3,81
25,N2Eliwo,T845_3,64
26,N2Eliwo,T845_3,27
27,N2Eliwo,T845_3,26
28,N2Eliwo,T845_3,64
29,N2Eliwo,T845_3,59
30,N2Eliwo,T845_3,91
31,N2Eliwo,T845_3,67
32,N2Eliwo,T845_3,56
33,N2Eliwo,T845_3,92
34,N2Eliwo,T845_3,56
35,N2Eliwo,T845_3,56
36,N2Eliwo,T845_3,43
37,N2Eliwo,T845_3,46
38,N2Eliwo,T845_3,57
02,N2Eliwo,T1098_3,37
03,N2Eliwo,T1098_3,54
04,N2Eliwo,T1098_3,36
08,N2Eliwo,T1098_3,56
09,N2Eliwo,T1098_3,74
10,N2Eliwo,T1098_3,60
11,N2Eliwo,T1098_3,49
13,N2Eliwo,T1098_3,68
14,N2Eliwo,T1098_3,12
15,N2Eliwo,T1098_3,65
16,N2Eliwo,T1098_3,82
17,N2Eliwo,T1098_3,38
19,N2Eliwo,T1098_3,76
20,N2Eliwo,T1098_3,59
21,N2Eliwo,T1098_3,70
23,N2Eliwo,T1098_3,54
24,N2Eliwo,T1098_3,82
25,N2Eliwo,T1098_3,65
26,N2Eliwo,T1098_3,32
27,N2Eliwo,T1098_3,24
28,N2Eliwo,T1098_3,78
29,N2Eliwo,T1098_3,59
30,N2Eliwo,T1098_3,93
31,N2Eliwo,T1098_3,62
32,N2Eliwo,T1098_3,55
33,N2Eliwo,T1098_3,89
34,N2Eliwo,T1098_3,55
35,N2Eliwo,T1098_3,61
36,N2Eliwo,T1098_3,46
37,N2Eliwo,T1098_3,43
38,N2Eliwo,T1098_3,70
02,N2Eliwo,T1428_3,33
03,N2Eliwo,T1428_3,63
04,N2Eliwo,T1428_3,46
08,N2Eliwo,T1428_3,63
09,N2Eliwo,T1428_3,73
10,N2Eliwo,T1428_3,58
11,N2Eliwo,T1428_3,38
13,N2Eliwo,T1428_3,67
14,N2Eliwo,T1428_3,17
15,N2Eliwo,T1428_3,72
16,N2Eliwo,T1428_3,75
17,N2Eliwo,T1428_3,33
19,N2Eliwo,T1428_3,66
20,N2Eliwo,T1428_3,66
21,N2Eliwo,T1428_3,68
23,N2Eliwo,T1428_3,48
24,N2Eliwo,T1428_3,88
25,N2Eliwo,T1428_3,62
26,N2Eliwo,T1428_3,32
27,N2Eliwo,T1428_3,24
28,N2Eliwo,T1428_3,72
29,N2Eliwo,T1428_3,63
30,N2Eliwo,T1428_3,93
31,N2Eliwo,T1428_3,75
32,N2Eliwo,T1428_3,54
33,N2Eliwo,T1428_3,84
34,N2Eliwo,T1428_3,44
35,N2Eliwo,T1428_3,59
36,N2Eliwo,T1428_3,52
37,N2Eliwo,T1428_3,48
38,N2Eliwo,T1428_3,76
02,N2Eliwo,T1856_3,35
03,N2Eliwo,T1856_3,52
04,N2Eliwo,T1856_3,42
08,N2Eliwo,T1856_3,61
09,N2Eliwo,T1856_3,69
10,N2Eliwo,T1856_3,60
11,N2Eliwo,T1856_3,41
13,N2Eliwo,T1856_3,71
14,N2Eliwo,T1856_3,21
15,N2Eliwo,T1856_3,67
16,N2Eliwo,T1856_3,81
17,N2Eliwo,T1856_3,43
19,N2Eliwo,T1856_3,79
20,N2Eliwo,T1856_3,66
21,N2Eliwo,T1856_3,68
23,N2Eliwo,T1856_3,55
24,N2Eliwo,T1856_3,76
25,N2Eliwo,T1856_3,67
26,N2Eliwo,T1856_3,29
27,N2Eliwo,T1856_3,23
28,N2Eliwo,T1856_3,73
29,N2Eliwo,T1856_3,64
30,N2Eliwo,T1856_3,91
31,N2Eliwo,T1856_3,71
32,N2Eliwo,T1856_3,58
33,N2Eliwo,T1856_3,92
34,N2Eliwo,T1856_3,50
35,N2Eliwo,T1856_3,62
36,N2Eliwo,T1856_3,48
37,N2Eliwo,T1856_3,55
38,N2Eliwo,T1856_3,66
02,N2Eliwo,T2413_3,31
03,N2Eliwo,T2413_3,59
04,N2Eliwo,T2413_3,47
08,N2Eliwo,T2413_3,62
09,N2Eliwo,T2413_3,73
10,N2Eliwo,T2413_3,59
11,N2Eliwo,T2413_3,42
13,N2Eliwo,T2413_3,69
14,N2Eliwo,T2413_3,16
15,N2Eliwo,T2413_3,64
16,N2Eliwo,T2413_3,77
17,N2Eliwo,T2413_3,31
19,N2Eliwo,T2413_3,63
20,N2Eliwo,T2413_3,61
21,N2Eliwo,T2413_3,74
23,N2Eliwo,T2413_3,52
24,N2Eliwo,T2413_3,87
25,N2Eliwo,T2413_3,71
26,N2Eliwo,T2413_3,26
27,N2Eliwo,T2413_3,25
28,N2Eliwo,T2413_3,83
29,N2Eliwo,T2413_3,63
30,N2Eliwo,T2413_3,99
31,N2Eliwo,T2413_3,65
32,N2Eliwo,T2413_3,50
33,N2Eliwo,T2413_3,95
34,N2Eliwo,T2413_3,49
35,N2Eliwo,T2413_3,61
36,N2Eliwo,T2413_3,51
37,N2Eliwo,T2413_3,52
38,N2Eliwo,T2413_3,62
02,N2Eliwo,T3137_3,33
03,N2Eliwo,T3137_3,59
04,N2Eliwo,T3137_3,48
08,N2Eliwo,T3137_3,54
09,N2Eliwo,T3137_3,68
10,N2Eliwo,T3137_3,63
11,N2Eliwo,T3137_3,45
13,N2Eliwo,T3137_3,63
14,N2Eliwo,T3137_3,19
15,N2Eliwo,T3137_3,67
16,N2Eliwo,T3137_3,77
17,N2Eliwo,T3137_3,33
19,N2Eliwo,T3137_3,72
20,N2Eliwo,T3137_3,65
21,N2Eliwo,T3137_3,67
23,N2Eliwo,T3137_3,51
24,N2Eliwo,T3137_3,89
25,N2Eliwo,T3137_3,65
26,N2Eliwo,T3137_3,26
27,N2Eliwo,T3137_3,22
28,N2Eliwo,T3137_3,78
29,N2Eliwo,T3137_3,65
30,N2Eliwo,T3137_3,85
